LATITUDE,LONGITUDE,location_x
40.0290184,-83.0790482,"2384, Edgevale Road, Upper Arlington, Sharon, Franklin County, Ohio, 43221, United States"
39.80206,-83.89373,"607, Phillips Street, Yellow Springs Historic District, Yellow Springs, Miami Township, Greene County, Ohio, 45387, United States"
41.4302754,-81.4363289,"98, Winterberry Lane, Moreland Hills, Cuyahoga County, Ohio, 44022, United States"
41.0837135,-80.7096176,"3346, Decamp Road, Bears Den, West Side, Youngstown, Mahoning County, Ohio, 44511, United States"
40.8180205,-81.4344867,"1764, Woodlawn Avenue Northwest, Monterey Heights, Jackson Township, Stark County, Ohio, 44708, United States"
40.9173069,-82.3968601,"1382, County Road 1008, Clear Creek Township, Ashland County, Ohio, 44805, United States"
40.2513224,-82.9534024,"5887, Sherman Road, Berlin Township, Delaware County, Ohio, 43021, United States"
41.6842906,-83.6241102,"Secor Road, Westgate, Toledo, Lucas County, Ohio, 43613, United States"
40.0952996,-82.8531877,"5597, Marshfield Drive, Columbus, Sharon, Franklin County, Ohio, 43081, United States"
40.010775,-82.9992576,"409, East Maynard Avenue, SoHud, Old North Columbus, Columbus, Sharon, Franklin County, Ohio, 43202, United States"
39.71183,-82.60221,"Carpenter, Lancaster West Main Street Historic District, Lancaster, Hocking Township, Fairfield County, Ohio, 43130, United States"
41.1477491,-81.4895568,"2754, Fairview Place, Berkshire Park Historic District, Cuyahoga Falls, Summit County, Ohio, 44221, United States"
41.1761625,-81.8165852,"Weymouth Road, Medina, Medina Township, Medina County, Ohio, 44211, United States"
39.7090546,-83.9401674,"1940, Wilshire Drive, Xenia, Greene County, Ohio, 45385, United States"
38.935108,-83.9427729,"10837, Smoky Row Road, Brown County, Ohio, 45121, United States"
41.5408202,-81.5078859,"686, Monticello Place Lane, South Euclid, Cuyahoga County, Ohio, 44143, United States"
41.1543704,-80.6887567,"22, North Elruth, Girard, Liberty Township, Trumbull County, Ohio, 44420, United States"
39.7283966,-84.1307949,"2647, Ferncliff Avenue, Belmont, Dayton, Montgomery County, Ohio, 45420, United States"
39.1715857,-84.6002144,"3332, Diehl Road, Green Township, Hamilton County, Ohio, 45211, United States"
40.6323074,-82.22959349999998,"South Adams Street, Loudonville, Hanover Township, Ashland County, Ohio, 44842, United States"
39.3086011,-84.1001701,"8122, Achterman Road, Butlerville, Harlan Township, Warren County, Ohio, 45162, United States"
40.0256563,-82.6025422,"Lexington Woods Drive, Harrison Township, Licking County, Ohio, United States"
41.4587,-81.8422873,"20121, Parklane Drive, Rocky River, Cuyahoga County, Ohio, 44116, United States"
40.1250784,-82.890579,"19, Keethler Drive North, Westerville, Sharon, Franklin County, Ohio, 43081, United States"
40.2521133,-82.847087,"12145, North Old 3C Road, North Condit, Trenton Township, Delaware County, Ohio, 43074, United States"
39.6460896,-84.1209396,"2092, Baldwin Drive, Centerville, Montgomery County, Ohio, 45459, United States"
40.1501156,-82.8681242,"6569, Lake of the Woods Point, Genoa Township, Delaware County, Ohio, 43021, United States"
40.772062,-82.7570439,"WAPQ-FM (Crestline), Middletown Road, Middletown, Crestline, Jackson Township, Crawford County, Ohio, 44827, United States"
40.911813,-81.7548755,"Baer Road, Wayne County, Ohio, 44645, United States"
41.6521744,-81.4125308,"37799, Ocean Reef, Willoughby, Lake County, Ohio, 44094, United States"
41.5074343,-81.9829455,"144, South Drive, The 45s, Avon Lake, Lorain County, Ohio, 44012, United States"
39.9627188,-82.9258482,"2721, Plymouth Avenue, Bexley, Franklin County, Ohio, 43209, United States"
40.0149503,-82.8537767,"787, Ronson Avenue, Gahanna, Mifflin Township, Franklin County, Ohio, 43230, United States"
41.0153001,-82.5354767,"4556, Greenwich Milan Town Line Road South, Ripley Township, Huron County, Ohio, 44837, United States"
39.9194241,-82.0139121,"561, Eppley Avenue, Putnam, Zanesville, Muskingum County, Ohio, 43701, United States"
39.974845,-82.0462773,"1975, Dunzweiler Drive, Dillon Falls, Muskingum County, Ohio, 43701, United States"
39.8552237,-81.933715,"822, Fattler Ridge Road, Muskingum County, Ohio, 43771, United States"
41.6384587,-83.7242062,"Waterpoint Court, Lucas County, Ohio, 43528, United States"
40.1602373,-82.6835929,"38, Weeping Willow Run Drive, Johnstown, Monroe Township, Licking County, Ohio, 43031, United States"
39.2355274,-83.7840302,"Glenvay Drive, Lynchburg, Highland County, Ohio, 45142, United States"
40.8463129,-82.3768601,"County Highway 1475, Milton Township, Ashland County, Ohio, 44805, United States"
40.8390251,-82.5028785,"3120, Frank Road, Franklin Township, Richland County, Ohio, 44903, United States"
40.1097045,-83.0471082,"1111, Worthington Heights Boulevard, Worthingview, Columbus, Sharon, Franklin County, Ohio, 43235, United States"
39.3028574,-81.9272018,"7824, McGurr Road, Guysville, Rome Township, Athens County, Ohio, 45735, United States"
40.052707,-82.5039798,"River Road, Newark, Granville Township, Licking County, Ohio, 43023, United States"
39.7451298,-84.0417504,"2909, King James Drive, Beavercreek, Greene County, Ohio, 45432, United States"
39.724194,-84.1716832,"54, East Dixon Avenue, Oakwood, Montgomery County, Ohio, 45419, United States"
41.60565,-83.137179,"Magee East Marina & Campground, Inland Mhp, Carroll Township, Ottawa County, Ohio, United States"
40.1553125,-83.1438342,"9371, Lerwick Drive, Dublin, Washington Township, Delaware County, Ohio, 43017, United States"
41.2651343,-82.0626247,"38078, Crook Street, Grafton, Grafton Township, Lorain County, Ohio, 44044, United States"
40.1075508,-83.2673692,"157, West Bigelow Avenue, Plain City, Madison County, Ohio, 43064, United States"
39.8364576,-82.5892228,"Holder Road, Baltimore, Liberty Township, Fairfield County, Ohio, 43105, United States"
39.4129258,-84.2118695,"137, Fieldstone Way, Countryside, Lebanon, Warren County, Ohio, 45036, United States"
39.1790361,-84.3769781,"6770, Rollymeade Avenue, Madeira, Hamilton County, Ohio, 45243, United States"
40.0403107,-83.0260254,"3891, Olentangy Boulevard, Clintonville, Columbus, Sharon, Franklin County, Ohio, 43214, United States"
41.4775349,-81.5464834,"19021, Oxford Road, Shaker Heights, Cuyahoga County, Ohio, 44122, United States"
39.1776952,-84.5841124,"2925, Parkwalk Drive, Green Township, Hamilton County, Ohio, 45239, United States"
41.5852471,-83.4873162,"191, Tyler Street, Walbridge, Wood County, Ohio, 43465, United States"
41.0743065,-81.9322965,"6738, Chippewa Road, Lafayette Township, Medina County, Ohio, 44256, United States"
41.3898481,-81.8388477,"6559, Haviland Drive, Brook Park, Cuyahoga County, Ohio, 44142, United States"
40.2963847,-80.8462,"Township Hwy 22, Jefferson County, Ohio, 43941, United States"
39.9981429,-82.789208,"8142, Chapel Stone Road, Columbus, Franklin County, Ohio, 43004, United States"
39.2150193,-84.378165,"8662, Kenwood Road, Heitmeyer Farms, Kenwood, Sycamore Township, Hamilton County, Ohio, 45242, United States"
39.3927092,-84.4418406,"6499, Stagecoach Way, Carriage Hill, Princeton, Liberty Township, Butler County, Ohio, 45011, United States"
41.4931991,-81.5542865,"2439, Queenston Road, Fairmount Taylor, Cleveland Heights, Cuyahoga County, Ohio, 44118, United States"
40.0437662,-84.2205093,"Hobart Hills Road, Troy, Miami County, Ohio, 45373, United States"
39.2569474,-84.7639418,"583, Miami Trace, Harrison, Crosby Township, Hamilton County, Ohio, 45030, United States"
39.7346262,-84.0493088,"3086, Windmill Drive, Zimmerman, Beavercreek, Greene County, Ohio, 45432, United States"
41.02455,-80.75733,"143, East Main Street, Main Street Villas, Canfield, Mahoning County, Ohio, 44406, United States"
39.4976899,-84.7559832,"750, Melinda Drive, Oxford, Oxford Township, Butler County, Ohio, 45056, United States"
40.9555303,-81.4711952,"3901, Greenridge Drive, The Highlands of Green, Green, Summit County, Ohio, 44685, United States"
39.114672,-84.3804478,"2996, Saddleback Drive, Turpin Hills, Anderson Township, Hamilton County, Ohio, 45244, United States"
41.7104937,-81.245539,"228, Cedarbrook Drive, Painesville, Lake County, Ohio, 44077, United States"
39.3846111,-81.3847925,"258, Arborgate Drive, Sandhill, Washington County, Ohio, 45750, United States"
41.6730339,-83.7069053,"Milrose Lane, Lucas County, Ohio, 43617, United States"
39.3846509,-81.3849665,"244, Arborgate Drive, Sandhill, Washington County, Ohio, 45750, United States"
40.0519997,-84.1857733,"1219, Maplecrest Drive, Troy, Miami County, Ohio, 45373, United States"
41.4421433,-81.7335176,"6939, Plainfield Avenue, Brookside, Old Brooklyn, Cleveland, Cuyahoga County, Ohio, 44144, United States"
41.1525152,-81.2369602,"427, Bennett Avenue, East Main Street Historic District, Ravenna, Portage County, Ohio, 44266, United States"
41.5807259,-83.5934705,"East River Road, Perrysburg, Wood County, Ohio, 43551, United States"
41.5664522,-81.4631074,"310, Burwick Road, Aberdeen, Highland Heights, Cuyahoga County, Ohio, 44143, United States"
38.8115872,-82.2016731,"613, 3rd Avenue, Hedgewood, Gallipolis, Gallia County, Ohio, 45631, United States"
39.0885616,-84.406289,"5301, Eaglesview Court, Cincinnati, Hamilton County, Ohio, 45230, United States"
41.4767453,-81.3021593,"14387, Retriever Run, Russell Township, Geauga County, Ohio, 44072, United States"
40.0487266,-81.5771869,"1555, Quail Hollow Drive, Cambridge, Guernsey County, Ohio, 43725, United States"
39.4467165,-84.6072098,"1378, Roundhill Drive, Hanover Township, Butler County, Ohio, 45013, United States"
41.39224,-81.73624,"7533, Ackley Road, Parma, Cuyahoga County, Ohio, 44129, United States"
40.0548406,-83.0130997,"241, East Weisheimer Road, Clintonville, Columbus, Sharon, Franklin County, Ohio, 43214, United States"
40.1158712,-82.5193103,"4167, North Street, Highwater, Granville, McKean Township, Licking County, Ohio, 43023, United States"
40.7270642,-81.5555934,"10551, Elton Street Southwest, Brewster, Sugar Creek Township, Stark County, Ohio, 44662, United States"
39.9516576,-82.9258061,"897, Chelsea Avenue, Bexley, Franklin County, Ohio, 43209, United States"
40.0497104,-82.8568053,"616, Grove Circle, Gahanna, Mifflin Township, Franklin County, Ohio, 43230, United States"
39.0798579,-84.3051628,"505, Fox Run Trail, Fox Chase, Clough Heights, Cincinnati, Union Township, Clermont County, Ohio, 45255, United States"
41.369627,-81.8617916,"214, Elmwood Drive, Berea, Cuyahoga County, Ohio, 44017, United States"
39.769419,-82.6097839,"650, Coonpath Road Northwest, Greenfield Township, Fairfield County, Ohio, 43112, United States"
40.7583184,-84.0620667,"Johnny Appleseed Metro Park, 2355, Ada Road, Lima, Bath Township, Allen County, Ohio, 45801, United States"
39.9948289,-82.7897976,"475, Candleglow Road, Columbus, Franklin County, Ohio, 43004, United States"
40.9873065,-81.5278839,"188, West Glenridge Road, Turkeyfoot Heights, Green, Summit County, Ohio, 44319, United States"
39.3394861,-84.4358366,"8560, Rupp Farm Drive, Beckett Ridge, West Chester Township, Butler County, Ohio, 45069, United States"
41.6161946,-83.6785143,"5787, Tibaron Lane, Toledo, Lucas County, Ohio, 43615, United States"
41.4922655,-81.5492513,"Canterbury School, 2530, Canterbury Road, Royal Heights, Cleveland Heights, Cuyahoga County, Ohio, 44118, United States"
41.3371761,-81.7930831,"10036, Juniper Court, Strongsville, Cuyahoga County, Ohio, 44136, United States"
39.10666,-84.32972,"8041, Bridle Road, Dry Run, Anderson Township, Hamilton County, Ohio, 45244, United States"
41.2670734,-81.4248547,"7483, Valerie Lane, Hudson, Summit County, Ohio, 44236, United States"
40.1221647,-82.9548818,"703, College Crest Road, Westerville, Sharon, Franklin County, Ohio, 43081, United States"
41.384564,-81.8155502,"6784, Oak Tree Court, Middleburg Heights, Cuyahoga County, Ohio, 44130, United States"
39.0818476,-84.3903178,"1534, Sutton Avenue, Mount Washington Business District, Cincinnati, Anderson Township, Hamilton County, Ohio, 45230, United States"
40.0188648,-82.8354941,"3048, Knoll Drive, Jefferson Township, Franklin County, Ohio, 43230, United States"
41.5734321,-83.7681944,"Maumee-Western Road, Lucas County, Ohio, 43542, United States"
38.8055873,-83.9579701,"6119, SR 221, Brown County, Ohio, 45121, United States"
39.8349681,-84.4131425,"Brookville Historical Society Exhibit Building, 3, Hay Avenue, Brookville, Montgomery County, Ohio, 45309, United States"
39.5716847,-84.150693,"Whispering Stream Court, Villages of Winding Creek, Clearcreek Township, Warren County, Ohio, 45458, United States"
40.3067558,-83.0340993,"947, Wallace Drive, Delaware, Delaware County, Ohio, 43015, United States"
40.0192134,-82.8372616,"5800, Knoll Court, Jefferson Township, Franklin County, Ohio, 43230, United States"
39.8167724,-84.537495,"5055, SR 503, Preble County, Ohio, 45338, United States"
41.476866,-81.3035166,"14452, Retriever Run, Russell Township, Geauga County, Ohio, 44072, United States"
41.4109828,-82.008837,"35175, Sullivan Drive, North Ridgeville, Lorain County, Ohio, 44039, United States"
39.9703528,-82.8435372,"5950, McNaughten Grove Lane, Columbus, Franklin County, Ohio, 43213, United States"
39.7026302,-84.1838286,"3192, Winding Way, South Dale, Kettering, Montgomery County, Ohio, 45419, United States"
39.6014338,-84.1158602,"2851, Ramblingwood Lane, Washington Township, Montgomery County, Ohio, 45458, United States"
40.5125273,-83.1201365,"701, Benzler Lust Road, Pleasant Township, Marion County, Ohio, 43302, United States"
41.6714119,-81.3456566,"7291, Lauren J Drive, West Mentor, Mentor, Lake County, Ohio, 44060, United States"
40.0819198,-82.8842715,"5136, Longrifle Road, Columbus, Sharon, Franklin County, Ohio, 02070, United States"
41.6084088,-83.467019,"709, Gould Street, Biltmore Gardens, Northwood, Wood County, Ohio, 43619, United States"
40.1058955,-83.0709697,"2045, Brofford Drive, Columbus, Sharon, Franklin County, Ohio, 43235, United States"
40.6872301,-81.3689974,"8168, Ridge Avenue Southeast, Battlesburg, Stark County, Ohio, 44626, United States"
39.1525233,-84.4264019,"4126, Ballard Avenue, Oakley Business District, Oakley, Cincinnati, Hamilton County, Ohio, 45209, United States"
41.5855339,-83.7118393,"7185, Heatherwyck Road, Brandywine, Lucas County, Ohio, 43537, United States"
39.0047801,-84.2033436,"1773, East Concord Road, Amelia, Ohio Township, Clermont County, Ohio, 45102, United States"
40.9614037,-81.4498502,"3733, Muirfield Drive, Prestwick Estates, Green, Summit County, Ohio, 44685, United States"
41.1718,-81.4328,"2111, Conwill Road, Stow, Summit County, Ohio, 44224, United States"
40.0394824,-83.0350401,"632, Highland Drive, Marburn, Columbus, Sharon, Franklin County, Ohio, 43214, United States"
40.0630394,-82.8554164,"Quentin Boulevard, Columbus, Sharon, Franklin County, Ohio, 02070, United States"
40.1479957,-82.9062706,"6860, Bay Forest Drive, Genoa Township, Delaware County, Ohio, 43082, United States"
41.4364167,-82.0718676,"5326, Deer Creek Court, Sheffield, Lorain County, Ohio, 44054, United States"
41.5187661,-81.4844282,"1511, Biltmore Road, Lyndhurst, Cuyahoga County, Ohio, 44124, United States"
40.0099839,-82.5617886,"Union Township, Licking County, Ohio, United States"
41.2366057,-81.455171,"40, Hamden Drive, Hudson, Summit County, Ohio, 44236, United States"
39.9662853,-83.3444356,"Upper Valley Drive, Jefferson Township, Madison County, Ohio, 43162, United States"
41.5007835,-83.0817635,"West Portage River South Road, Salem Township, Ottawa County, Ohio, United States"
41.1233977,-81.5590939,"707, Castle Boulevard, Merriman Valley, Akron, Summit County, Ohio, 44313, United States"
40.0442886,-83.1493597,"4864, Hawkstone Road, Hilliard, Norwich Township, Franklin County, Ohio, 43026, United States"
39.0713378,-84.4032519,"5705, Chestnut Ridge Drive, Anderson Township, Hamilton County, Ohio, 45230, United States"
41.6409183,-81.1768815,"12931, Radcliffe Road, Hambden Township, Geauga County, Ohio, 44024, United States"
39.4427199,-84.2230836,"433, Cambridge Court, Lebanon, Warren County, Ohio, 45036, United States"
40.021744,-82.6499919,"109, Venetian Way Southwest, Beechwood Trails, Harrison Township, Licking County, Ohio, 43062, United States"
41.6787303,-83.6795943,"3265, Van Fleet Parkway, Hunting Creek, Central Avenue Park, Lucas County, Ohio, 43615, United States"
39.3353762,-83.016661,"98, John Street, Chillicothe, Ross County, Ohio, 45601, United States"
40.1007699,-83.0333265,"6665, Masefield Street, Worthington Estates, Worthington, Sharon Township, Franklin County, Ohio, 43085, United States"
39.9850781,-83.003329,"1097, Say Avenue, Italian Village, Columbus, Franklin County, Ohio, 43201, United States"
39.130723,-84.3226488,"8134, Batavia Road, Valley Asphalt, Newtown, Hamilton County, Ohio, 45244, United States"
39.2377076,-84.4766944,"1239, Laurence Road, Park Place, Wyoming, Hamilton County, Ohio, 45215, United States"
41.1813421,-81.4373837,"Chesterland Boulevard, The Chesterlands, Stow, Summit County, Ohio, 44224, United States"
39.3448725,-83.0205701,"16, Tecumseh Drive, Brewer Heights, Chillicothe, Ross County, Ohio, 45601, United States"
39.9424633,-82.9197541,"2835, Castlewood Road, Berwick, Columbus, Franklin County, Ohio, 43209, United States"
38.9403349,-83.4158045,"Peebles Elementary and High Schools, Corporal Lucas C. Scott Memorial Highway, Peebles, Adams County, Ohio, 45660, United States"
40.0265989,-83.0198203,"187, West Pacemont Road, Clintonville, Columbus, Sharon, Franklin County, Ohio, 43202, United States"
39.8202425,-84.1089949,"5600, Chukar Drive, Dayton, Montgomery County, Ohio, 45424, United States"
39.145536,-84.704759,"7828, Surrywood Drive, Miami Township, Hamilton County, Ohio, 45052, United States"
41.3167388,-81.4767498,"1716, Maplegrove Drive, Chamberlin, Twinsburg, Summit County, Ohio, 44087, United States"
40.0779832,-82.877912,"Blendon Pond, Columbus, Sharon, Franklin County, Ohio, 02070, United States"
39.386093,-84.1923523,"Warren County, Ohio, 45065, United States"
41.4127493,-82.7022591,"Perkins High School, South Avenue, Perkins Township, Erie County, Ohio, 44870, United States"
40.9739642,-80.5771304,"9956, Unity Road, Carousel Corners, Mahoning County, Ohio, 44514, United States"
41.6670084,-83.6702746,"5398, Dubois Street, Toledo, Lucas County, Ohio, 43615, United States"
39.0859288,-84.2932758,"868.0, 4257, Terrace Drive, Alpine Terrace, Clough Heights, Cincinnati, Union Township, Clermont County, Ohio, 45245, United States"
40.0272924,-82.5226002,"Lancaster Road Southwest, Har-Win Acres, Union Township, Licking County, Ohio, 43023, United States"
41.4060061,-82.0495307,"5788, Otten Road, North Ridgeville, Lorain County, Ohio, 44039, United States"
39.9995447,-83.078373,"2142, Lane Woods Drive, Quarry Trails, Columbus, Sharon, Franklin County, Ohio, 43221, United States"
39.1435262,-84.5176902,"265, Hosea Avenue, Clifton, Cincinnati, Hamilton County, Ohio, 45220, United States"
41.0839179,-81.4081835,"927, Eastwood Avenue, Six Corners, Tallmadge, Summit County, Ohio, 44278, United States"
40.5819536,-82.1531868,"Holmes County, Ohio, 44661, United States"
39.5535027,-82.6740179,"12842, Woods Road, Buena Vista, Hocking County, Ohio, 43149, United States"
41.3278758,-81.6927904,"Broadview Heights, Cuyahoga County, Ohio, 44147, United States"
41.1557488,-81.3573665,"Portage Street, Mill District, Kent, Portage County, Ohio, 44240, United States"
39.3222066,-84.18988,"1400, Talon Court, Providence, Hamilton Township, Warren County, Ohio, 45039, United States"
39.8003426,-80.9979675,"Varner Ridge Road, Sunsbury Township, Monroe County, Ohio, 43716, United States"
40.8272947,-81.9377626,"2228, Dorchester Road, Wooster, Wayne County, Ohio, 44691, United States"
41.3062017,-82.3294542,"12551, Gore Orphanage Road, Henrietta Township, Lorain County, Ohio, 44889, United States"
39.9177769,-82.822812,"6588, Harshman Court, Columbus, Franklin County, Ohio, 43068, United States"
41.2968048,-81.1369997,"7037, Village Way Drive, Hiram Township, Portage County, Ohio, 44231, United States"
39.7208128,-84.0738289,"1037, Bayfield Drive, Valleywood, Beavercreek, Greene County, Ohio, 45430, United States"
40.0870724,-82.8155047,"New Albany Plain Local Schools, Swickard Woods Boulevard, New Albany, Plain Township, Franklin County, Ohio, 43054, United States"
39.8342332,-84.1007549,"6712, Duryea Court, Dayton, Montgomery County, Ohio, 45424, United States"
41.1709727,-81.5996686,"2536, Shade Road, Bath Township, Summit County, Ohio, 44333, United States"
41.4797256,-81.4649277,"Alvord Place, Pepper Pike, Cuyahoga County, Ohio, 44124, United States"
39.7873674,-83.4759732,"Madison-Plains High School, SR 38, Newport, Paint Township, Madison County, Ohio, 43140, United States"
41.344532,-81.4479599,"2220, Demi Drive, Meadowood, Twinsburg, Summit County, Ohio, 44087, United States"
40.342289,-83.4070663,"18493, SR 347, Broadway, Taylor Township, Union County, Ohio, 43067, United States"
40.2071002,-82.8613912,"2584, Sweet Clover Lane, Berkshire Township, Delaware County, Ohio, 43021, United States"
40.0526474,-83.1390589,"4507, Huntwicke Drive, Britton Farms, Hilliard, Norwich Township, Franklin County, Ohio, 43026, United States"
39.5678029,-84.2525934,"304, Clearcreek Franklin Road, Springboro, Franklin Township, Warren County, Ohio, 45066, United States"
39.802408,-83.89467,"247, West Whiteman Street, Yellow Springs Historic District, Yellow Springs, Miami Township, Greene County, Ohio, 45387, United States"
39.7200526,-84.1941252,"1421, East Springhill Avenue, Carmonte, Kettering, Montgomery County, Ohio, 45409, United States"
39.9842039,-84.2034846,"200, Elas Court, Tipp City, Miami County, Ohio, 45371, United States"
41.246135,-80.7345909,"8614, Forest Hill Drive Northeast, Hills and Dales, Howland Center, Howland, Trumbull County, Ohio, 44484, United States"
39.2107698,-84.3917793,"8364, Beech Avenue, Rossmoyne, Deer Park, Sycamore Township, Hamilton County, Ohio, 45236, United States"
39.113945,-84.3776245,"2928, Saddleback Drive, Turpin Hills, Anderson Township, Hamilton County, Ohio, 45244, United States"
39.7130508,-82.603653,"Center, Lancaster West Main Street Historic District, Lancaster, Hocking Township, Fairfield County, Ohio, 43130, United States"
39.3348802,-82.0855142,"98, Lincoln Street, Sunnyside, Athens, Athens Township, Athens County, Ohio, 45701, United States"
41.33165,-81.93386,"11988, Jaquay Road, Columbia Township, Lorain County, Ohio, 44028, United States"
39.6397057,-84.1279755,"7226, Bigger Lane, Centerville, Montgomery County, Ohio, 45459, United States"
39.0754933,-84.4227473,"Ohio River Trail, California, Cincinnati, Hamilton County, Ohio, 45228, United States"
39.585281,-84.1177973,"2341, East Social Row Road, Washington Township, Montgomery County, Ohio, 45458, United States"
41.31356,-81.82766,"Mattress Firm, 18046, Royalton Road, Strongsville, Cuyahoga County, Ohio, 44136, United States"
41.3633171,-81.9460545,"9022, Huxley Lane, Olmsted Township, Cuyahoga County, Ohio, 44138, United States"
40.0350685,-84.2067108,"475, South Market Street, Hobart Circle Historic District, Troy, Miami County, Ohio, 45373, United States"
41.631375,-81.110589,"14897, Rock Creek Road, Hambden, Hambden Township, Geauga County, Ohio, 44024, United States"
39.1304163,-84.4247427,"3301, Royal Place, Mount Lookout, Cincinnati, Hamilton County, Ohio, 45208, United States"
39.925661,-81.117852,"38598, Flat Rock Road, Belmont County, Ohio, 43713, United States"
39.1767619,-84.661856,"6542, Greenoak Drive, Green Township, Hamilton County, Ohio, 45248, United States"
40.9304459,-81.3899717,"9814, Summerset Avenue Northwest, Greentown, Lake Township, Stark County, Ohio, 44685, United States"
40.249766,-82.850055,"413, Greenbrier Road, Sunbury, Delaware County, Ohio, 43074, United States"
39.945181,-83.068967,"Burgess Avenue United Methodist Church, South Burgess Avenue, Hilltop, Columbus, Franklin County, Ohio, 43204, United States"
38.9322483,-83.7690835,"104, Running Bear Drive, Lake Waynoka, Brown County, Ohio, 45171, United States"
41.468032,-81.466406,"30126, Bolingbrook Road, Pepper Pike, Cuyahoga County, Ohio, 44124, United States"
41.559225,-81.177411,"11507, Aquilla Road, Burton Township, Aquilla, Claridon Township, Geauga County, Ohio, 44024, United States"
40.254385,-82.990139,"3800, Whispering Creek Lane, Berlin Township, Delaware County, Ohio, 43015, United States"
41.5805572,-83.593297,"East River Road, Perrysburg, Wood County, Ohio, 43551, United States"
41.1097209,-83.1330911,"1888, East County Road 50, Tiffin, Clinton Township, Seneca County, Ohio, 44883, United States"
40.039782,-83.034885,"617, Marburn Drive, Marburn, Columbus, Sharon, Franklin County, Ohio, 43214, United States"
39.3504022,-82.0914687,"74, Old Peach Ridge Road, Athens, Athens Township, Athens County, Ohio, 45701, United States"
41.4705048,-81.8266449,"Valley Parkway, Lakewood, Cuyahoga County, Ohio, 44107, United States"
41.4120932,-82.0705748,"Lorain County Community College, 1005, North Abbe Road, Elyria, Lorain County, Ohio, 44035, United States"
41.4019541,-81.7501152,"5900, Lotusdale Drive, Parma Heights, Cuyahoga County, Ohio, 44130, United States"
39.9756258,-81.1814221,"Marietta Calligraphy Society, 60674, Somerton Highway, Barnesville, Belmont County, Ohio, 43713, United States"
41.3893986,-81.6953337,"Watershed Stewardship Center, 2277, West Ridgewood Drive, Parma, Cuyahoga County, Ohio, 44134, United States"
39.8334876,-84.2124796,"2226, Stop Eight Road, Montgomery County, Ohio, 45414, United States"
39.3018404,-82.0684231,"7297, Angel Ridge Road, Canaan Township, Athens County, Ohio, 45701, United States"
39.9482807,-82.7797733,"1978, Chimney Hill Court, Reynoldsburg, Etna Township, Licking County, Ohio, 43068, United States"
40.2696211,-82.2496766,"Aspen Road, Jackson Township, Knox County, Ohio, 43822, United States"
39.2487059,-82.1167946,"Fisher Road, Fisher, Alexander Township, Athens County, Ohio, United States"
41.034294,-80.577419,"5589, Walnut Grove Circle, Hamilton Woods, Mahoning County, Ohio, 44471, United States"
39.0672429,-84.3622543,"972, Artwood Drive, Fruit Hill, Anderson Township, Hamilton County, Ohio, 45230, United States"
39.6607467,-84.1607759,"55, Nicholson Court, Grantland Gardens, Woodbourne, Washington Township, Montgomery County, Ohio, 45459, United States"
39.1785677,-84.6212785,"5001, Mallard Crossing Lane, Green Township, Hamilton County, Ohio, 45247, United States"
39.7377288,-82.6132461,"214, Hartford Drive, Lancaster, Greenfield Township, Fairfield County, Ohio, 43130, United States"
41.13927,-81.85558,"563, East Liberty Street, Medina Public Square Historic District, Medina, Medina County, Ohio, 44256, United States"
41.1246417,-81.6562868,"Kelsey Drive, Arbor Chase, Copley Township, Summit County, Ohio, 44321, United States"
41.279166,-81.4386032,"2101, Dorset Lane, The Woodlands, Twinsburg Township, Summit County, Ohio, 44236, United States"
39.8317236,-84.0097812,"536, Lewis Drive, Thomas Trailer Park, Fairborn, Greene County, Ohio, 45324, United States"
41.4925548,-81.5514882,"2450, Princeton Road, Royal Heights, Cleveland Heights, Cuyahoga County, Ohio, 44118, United States"
41.4915767,-81.5529914,"2492, Kingston Road, Royal Heights, Cleveland Heights, Cuyahoga County, Ohio, 44118, United States"
40.0402016,-83.0132777,"162, Richards Road, Clintonville, Columbus, Sharon, Franklin County, Ohio, 43214, United States"
39.6262188,-84.1146916,"5001, Lausanne Drive, Centerville, Montgomery County, Ohio, 45458, United States"
40.8861769,-81.4839778,"7259, Braucher Street Northwest, McDonaldsville, Jackson Township, Stark County, Ohio, 44720, United States"
40.1047947,-82.4939937,"249, Lincliff Drive, Granville Township, Licking County, Ohio, 43023, United States"
41.2577179,-82.5994806,"187, Eastwood Drive, Norwalk, Huron County, Ohio, 44857, United States"
41.3407544,-81.4725036,"9923, Parkland Drive, Glenwood Preserve, Twinsburg, Summit County, Ohio, 44087, United States"
41.3516754,-81.7307942,"6999, West Sprague Road, Parma, Cuyahoga County, Ohio, 44133, United States"
40.345827,-82.3036389,"24906, New Castle Road, Esto, Harrison Township, Knox County, Ohio, 43022, United States"
40.2954812,-83.1026507,"740, Carson Farms Boulevard, Sunnyview Farms, Delaware, Delaware County, Ohio, 43015, United States"
40.9522586,-82.2814759,"Orange Township, Ashland County, Ohio, 44848, United States"
41.5043594,-81.5692259,"3093, Yorkshire Road, Grant Deming's Forest Hill, Cleveland Heights, Cuyahoga County, Ohio, 44118, United States"
39.2450127,-82.2269046,"Coe Road, Lee Township, Athens County, Ohio, 45710, United States"
39.5726251,-82.9513741,"1922, Shoshoni Drive, Logan Elm Village, Pickaway County, Ohio, 43113, United States"
40.1179066,-82.9781709,"7398, Oakmeadows Drive, Columbus, Sharon, Franklin County, Ohio, 43085, United States"
